txid1042646[ORGN]	Clupeiformes	gi|49658508|dbj|AB182307.1|	75.91	137	30	3	1	134	321	457	8e-19	88.7

txid1042646[ORGN]	Gadiformes	gi|1783586359|gb|MH035595.1|	100.00	169	0	0	1	169	321	489	2e-84	 306

txid1042646[ORGN]	Perciformes	gi|2186980130|gb|MW288642.1|	78.53	163	20	15	1	148	321	483	8e-31	 128

txid1042646[ORGN]	Salmoniformes	gi|1783586359|gb|MH035595.1|	76.52	132	31	0	1	132	321	452	4e-22	99.6

txid1042646[ORGN]	Ovalentaria	gi|2186980130|gb|MW288642.1|	74.85	163	39	2	1	161	321	483	8e-25	 107

txid1042646[ORGN]	Cypriniformes	gi|2491777330|gb|OQ846525.1|	87.27	55	7	0	1	55	1	55	8e-13	68.9

txid1042646[ORGN]	Pleuronectiformes	gi|2186980130|gb|MW288642.1|	75.90	166	32	8	1	161	321	483	2e-25	 109

txid1042646[ORGN]	Argentiniformes	gi|2186980130|gb|MW288642.1|	73.17	164	40	4	1	161	321	483	8e-19	88.7

txid1042646[ORGN]	Chimaeriformes	gi|49658508|dbj|AB182307.1|	88.52	61	6	1	3	63	323	382	5e-15	76.1

txid1042646[ORGN]	Scombriformes	gi|2186980130|gb|MW288642.1|	76.07	163	38	1	1	162	321	483	6e-27	 115

txid1042646[ORGN]	Clupeiformes	gi|49658508|dbj|AB182307.1|	75.91	137	30	3	1	134	321	457	8e-19	88.7

txid1042646[ORGN]	Gadiformes	gi|1783586359|gb|MH035595.1|	100.00	169	0	0	1	169	321	489	2e-84	 306

txid1042646[ORGN]	Perciformes	gi|2186980130|gb|MW288642.1|	78.53	163	20	15	1	148	321	483	8e-31	 128

txid1042646[ORGN]	Salmoniformes	gi|1783586359|gb|MH035595.1|	76.52	132	31	0	1	132	321	452	4e-22	99.6

txid1042646[ORGN]	Ovalentaria	gi|2186980130|gb|MW288642.1|	74.85	163	39	2	1	161	321	483	8e-25	 107

txid1042646[ORGN]	Cypriniformes	gi|2491777330|gb|OQ846525.1|	87.27	55	7	0	1	55	1	55	8e-13	68.9

txid1042646[ORGN]	Pleuronectiformes	gi|2186980130|gb|MW288642.1|	75.90	166	32	8	1	161	321	483	2e-25	 109

txid1042646[ORGN]	Argentiniformes	gi|2186980130|gb|MW288642.1|	73.17	164	40	4	1	161	321	483	8e-19	88.7

txid1042646[ORGN]	Chimaeriformes	gi|49658508|dbj|AB182307.1|	88.52	61	6	1	3	63	323	382	5e-15	76.1

txid1042646[ORGN]	Scombriformes	gi|2186980130|gb|MW288642.1|	76.07	163	38	1	1	162	321	483	6e-27	 115

